Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
230,0.9781,./output/seg/success/pred_7_6.gif,./output/seg/success/gt_7_6.gif
231,0.945,./output/seg/success/pred_7_7.gif,./output/seg/success/gt_7_7.gif
232,0.7334,./output/seg/success/pred_7_8.gif,./output/seg/success/gt_7_8.gif
233,0.94939995,./output/seg/success/pred_7_9.gif,./output/seg/success/gt_7_9.gif
234,0.7718,./output/seg/success/pred_7_10.gif,./output/seg/success/gt_7_10.gif
235,0.477,./output/seg/fail/pred_7_11.gif,./output/seg/fail/gt_7_11.gif
236,0.97709996,./output/seg/success/pred_7_12.gif,./output/seg/success/gt_7_12.gif
237,0.8006,./output/seg/success/pred_7_13.gif,./output/seg/success/gt_7_13.gif
238,0.585,./output/seg/success/pred_7_14.gif,./output/seg/success/gt_7_14.gif
239,0.9701,./output/seg/success/pred_7_15.gif,./output/seg/success/gt_7_15.gif
240,0.96199995,./output/seg/success/pred_7_16.gif,./output/seg/success/gt_7_16.gif
241,0.9763,./output/seg/success/pred_7_17.gif,./output/seg/success/gt_7_17.gif
242,0.95629996,./output/seg/success/pred_7_18.gif,./output/seg/success/gt_7_18.gif
243,0.9668,./output/seg/success/pred_7_19.gif,./output/seg/success/gt_7_19.gif
244,0.9644,./output/seg/success/pred_7_20.gif,./output/seg/success/gt_7_20.gif
245,0.93579996,./output/seg/success/pred_7_21.gif,./output/seg/success/gt_7_21.gif
246,0.9827,./output/seg/success/pred_7_22.gif,./output/seg/success/gt_7_22.gif
247,0.90389997,./output/seg/success/pred_7_23.gif,./output/seg/success/gt_7_23.gif
248,0.93619996,./output/seg/success/pred_7_24.gif,./output/seg/success/gt_7_24.gif
249,0.97929996,./output/seg/success/pred_7_25.gif,./output/seg/success/gt_7_25.gif
250,0.9841,./output/seg/success/pred_7_26.gif,./output/seg/success/gt_7_26.gif
251,0.91969997,./output/seg/success/pred_7_27.gif,./output/seg/success/gt_7_27.gif
252,0.9343,./output/seg/success/pred_7_28.gif,./output/seg/success/gt_7_28.gif
253,0.98399997,./output/seg/success/pred_7_29.gif,./output/seg/success/gt_7_29.gif
254,0.8993,./output/seg/success/pred_7_30.gif,./output/seg/success/gt_7_30.gif
255,0.4996,./output/seg/fail/pred_7_31.gif,./output/seg/fail/gt_7_31.gif
256,0.8742,./output/seg/success/pred_8_0.gif,./output/seg/success/gt_8_0.gif
257,0.92329997,./output/seg/success/pred_8_1.gif,./output/seg/success/gt_8_1.gif
258,0.9795,./output/seg/success/pred_8_2.gif,./output/seg/success/gt_8_2.gif
259,0.75589997,./output/seg/success/pred_8_3.gif,./output/seg/success/gt_8_3.gif
260,0.86249995,./output/seg/success/pred_8_4.gif,./output/seg/success/gt_8_4.gif
261,0.9666,./output/seg/success/pred_8_5.gif,./output/seg/success/gt_8_5.gif
262,0.9784,./output/seg/success/pred_8_6.gif,./output/seg/success/gt_8_6.gif
263,0.97099996,./output/seg/success/pred_8_7.gif,./output/seg/success/gt_8_7.gif
264,0.9838,./output/seg/success/pred_8_8.gif,./output/seg/success/gt_8_8.gif
265,0.97349995,./output/seg/success/pred_8_9.gif,./output/seg/success/gt_8_9.gif
266,0.95919997,./output/seg/success/pred_8_10.gif,./output/seg/success/gt_8_10.gif
267,0.98829997,./output/seg/success/pred_8_11.gif,./output/seg/success/gt_8_11.gif
268,0.73069996,./output/seg/success/pred_8_12.gif,./output/seg/success/gt_8_12.gif
269,0.81759995,./output/seg/success/pred_8_13.gif,./output/seg/success/gt_8_13.gif
270,0.97489995,./output/seg/success/pred_8_14.gif,./output/seg/success/gt_8_14.gif
271,0.89659995,./output/seg/success/pred_8_15.gif,./output/seg/success/gt_8_15.gif
272,0.6322,./output/seg/success/pred_8_16.gif,./output/seg/success/gt_8_16.gif
273,0.9259,./output/seg/success/pred_8_17.gif,./output/seg/success/gt_8_17.gif
274,0.82269996,./output/seg/success/pred_8_18.gif,./output/seg/success/gt_8_18.gif
275,0.9885,./output/seg/success/pred_8_19.gif,./output/seg/success/gt_8_19.gif
276,0.9198,./output/seg/success/pred_8_20.gif,./output/seg/success/gt_8_20.gif
277,0.98859996,./output/seg/success/pred_8_21.gif,./output/seg/success/gt_8_21.gif
278,0.9812,./output/seg/success/pred_8_22.gif,./output/seg/success/gt_8_22.gif
279,0.7646,./output/seg/success/pred_8_23.gif,./output/seg/success/gt_8_23.gif
280,0.97239995,./output/seg/success/pred_8_24.gif,./output/seg/success/gt_8_24.gif
281,0.97349995,./output/seg/success/pred_8_25.gif,./output/seg/success/gt_8_25.gif
282,0.9594,./output/seg/success/pred_8_26.gif,./output/seg/success/gt_8_26.gif
283,0.8415,./output/seg/success/pred_8_27.gif,./output/seg/success/gt_8_27.gif
284,0.972,./output/seg/success/pred_8_28.gif,./output/seg/success/gt_8_28.gif
285,0.87409997,./output/seg/success/pred_8_29.gif,./output/seg/success/gt_8_29.gif
286,0.91859996,./output/seg/success/pred_8_30.gif,./output/seg/success/gt_8_30.gif
287,0.9712,./output/seg/success/pred_8_31.gif,./output/seg/success/gt_8_31.gif
288,0.9558,./output/seg/success/pred_9_0.gif,./output/seg/success/gt_9_0.gif
289,0.9295,./output/seg/success/pred_9_1.gif,./output/seg/success/gt_9_1.gif
290,0.973,./output/seg/success/pred_9_2.gif,./output/seg/success/gt_9_2.gif
291,0.92429996,./output/seg/success/pred_9_3.gif,./output/seg/success/gt_9_3.gif
292,0.8286,./output/seg/success/pred_9_4.gif,./output/seg/success/gt_9_4.gif
293,0.94449997,./output/seg/success/pred_9_5.gif,./output/seg/success/gt_9_5.gif
294,0.9662,./output/seg/success/pred_9_6.gif,./output/seg/success/gt_9_6.gif
295,0.927,./output/seg/success/pred_9_7.gif,./output/seg/success/gt_9_7.gif
296,0.9673,./output/seg/success/pred_9_8.gif,./output/seg/success/gt_9_8.gif
297,0.99719995,./output/seg/success/pred_9_9.gif,./output/seg/success/gt_9_9.gif
298,0.9817,./output/seg/success/pred_9_10.gif,./output/seg/success/gt_9_10.gif
299,0.74039996,./output/seg/success/pred_9_11.gif,./output/seg/success/gt_9_11.gif
300,0.9672,./output/seg/success/pred_9_12.gif,./output/seg/success/gt_9_12.gif
301,0.97459996,./output/seg/success/pred_9_13.gif,./output/seg/success/gt_9_13.gif
302,0.974,./output/seg/success/pred_9_14.gif,./output/seg/success/gt_9_14.gif
303,0.9501,./output/seg/success/pred_9_15.gif,./output/seg/success/gt_9_15.gif
304,0.936,./output/seg/success/pred_9_16.gif,./output/seg/success/gt_9_16.gif
305,0.8466,./output/seg/success/pred_9_17.gif,./output/seg/success/gt_9_17.gif
306,0.90639997,./output/seg/success/pred_9_18.gif,./output/seg/success/gt_9_18.gif
307,0.97969997,./output/seg/success/pred_9_19.gif,./output/seg/success/gt_9_19.gif
308,0.9618,./output/seg/success/pred_9_20.gif,./output/seg/success/gt_9_20.gif
309,0.9305,./output/seg/success/pred_9_21.gif,./output/seg/success/gt_9_21.gif
310,0.8703,./output/seg/success/pred_9_22.gif,./output/seg/success/gt_9_22.gif
311,0.7215,./output/seg/success/pred_9_23.gif,./output/seg/success/gt_9_23.gif
312,0.84529996,./output/seg/success/pred_9_24.gif,./output/seg/success/gt_9_24.gif
313,0.9819,./output/seg/success/pred_9_25.gif,./output/seg/success/gt_9_25.gif
314,0.9819,./output/seg/success/pred_9_26.gif,./output/seg/success/gt_9_26.gif
315,0.95519996,./output/seg/success/pred_9_27.gif,./output/seg/success/gt_9_27.gif
316,0.96639997,./output/seg/success/pred_9_28.gif,./output/seg/success/gt_9_28.gif
317,0.9068,./output/seg/success/pred_9_29.gif,./output/seg/success/gt_9_29.gif
318,0.96739995,./output/seg/success/pred_9_30.gif,./output/seg/success/gt_9_30.gif
319,0.95309997,./output/seg/success/pred_9_31.gif,./output/seg/success/gt_9_31.gif
