Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
79,0.8872,./output/segnum_points_2500/success/pred_2_15.gif,./output/segnum_points_2500/success/gt_2_15.gif
80,0.826,./output/segnum_points_2500/success/pred_2_16.gif,./output/segnum_points_2500/success/gt_2_16.gif
81,0.9356,./output/segnum_points_2500/success/pred_2_17.gif,./output/segnum_points_2500/success/gt_2_17.gif
82,0.8612,./output/segnum_points_2500/success/pred_2_18.gif,./output/segnum_points_2500/success/gt_2_18.gif
83,0.9716,./output/segnum_points_2500/success/pred_2_19.gif,./output/segnum_points_2500/success/gt_2_19.gif
84,0.9008,./output/segnum_points_2500/success/pred_2_20.gif,./output/segnum_points_2500/success/gt_2_20.gif
85,0.706,./output/segnum_points_2500/success/pred_2_21.gif,./output/segnum_points_2500/success/gt_2_21.gif
86,0.972,./output/segnum_points_2500/success/pred_2_22.gif,./output/segnum_points_2500/success/gt_2_22.gif
87,0.9544,./output/segnum_points_2500/success/pred_2_23.gif,./output/segnum_points_2500/success/gt_2_23.gif
88,0.86039996,./output/segnum_points_2500/success/pred_2_24.gif,./output/segnum_points_2500/success/gt_2_24.gif
89,0.9508,./output/segnum_points_2500/success/pred_2_25.gif,./output/segnum_points_2500/success/gt_2_25.gif
90,0.6996,./output/segnum_points_2500/success/pred_2_26.gif,./output/segnum_points_2500/success/gt_2_26.gif
91,0.972,./output/segnum_points_2500/success/pred_2_27.gif,./output/segnum_points_2500/success/gt_2_27.gif
92,0.9576,./output/segnum_points_2500/success/pred_2_28.gif,./output/segnum_points_2500/success/gt_2_28.gif
93,0.8912,./output/segnum_points_2500/success/pred_2_29.gif,./output/segnum_points_2500/success/gt_2_29.gif
94,0.95119995,./output/segnum_points_2500/success/pred_2_30.gif,./output/segnum_points_2500/success/gt_2_30.gif
95,0.74,./output/segnum_points_2500/success/pred_2_31.gif,./output/segnum_points_2500/success/gt_2_31.gif
96,0.5484,./output/segnum_points_2500/success/pred_3_0.gif,./output/segnum_points_2500/success/gt_3_0.gif
97,0.64239997,./output/segnum_points_2500/success/pred_3_1.gif,./output/segnum_points_2500/success/gt_3_1.gif
98,0.96239996,./output/segnum_points_2500/success/pred_3_2.gif,./output/segnum_points_2500/success/gt_3_2.gif
99,0.956,./output/segnum_points_2500/success/pred_3_3.gif,./output/segnum_points_2500/success/gt_3_3.gif
100,0.96879995,./output/segnum_points_2500/success/pred_3_4.gif,./output/segnum_points_2500/success/gt_3_4.gif
101,0.9528,./output/segnum_points_2500/success/pred_3_5.gif,./output/segnum_points_2500/success/gt_3_5.gif
102,0.9808,./output/segnum_points_2500/success/pred_3_6.gif,./output/segnum_points_2500/success/gt_3_6.gif
103,0.8972,./output/segnum_points_2500/success/pred_3_7.gif,./output/segnum_points_2500/success/gt_3_7.gif
104,0.8092,./output/segnum_points_2500/success/pred_3_8.gif,./output/segnum_points_2500/success/gt_3_8.gif
105,0.7768,./output/segnum_points_2500/success/pred_3_9.gif,./output/segnum_points_2500/success/gt_3_9.gif
106,0.93039995,./output/segnum_points_2500/success/pred_3_10.gif,./output/segnum_points_2500/success/gt_3_10.gif
107,0.9544,./output/segnum_points_2500/success/pred_3_11.gif,./output/segnum_points_2500/success/gt_3_11.gif
108,0.94119996,./output/segnum_points_2500/success/pred_3_12.gif,./output/segnum_points_2500/success/gt_3_12.gif
109,0.8328,./output/segnum_points_2500/success/pred_3_13.gif,./output/segnum_points_2500/success/gt_3_13.gif
110,0.93039995,./output/segnum_points_2500/success/pred_3_14.gif,./output/segnum_points_2500/success/gt_3_14.gif
111,0.96639997,./output/segnum_points_2500/success/pred_3_15.gif,./output/segnum_points_2500/success/gt_3_15.gif
112,0.89839995,./output/segnum_points_2500/success/pred_3_16.gif,./output/segnum_points_2500/success/gt_3_16.gif
113,0.992,./output/segnum_points_2500/success/pred_3_17.gif,./output/segnum_points_2500/success/gt_3_17.gif
114,0.7768,./output/segnum_points_2500/success/pred_3_18.gif,./output/segnum_points_2500/success/gt_3_18.gif
115,0.97599995,./output/segnum_points_2500/success/pred_3_19.gif,./output/segnum_points_2500/success/gt_3_19.gif
116,0.714,./output/segnum_points_2500/success/pred_3_20.gif,./output/segnum_points_2500/success/gt_3_20.gif
117,0.95919997,./output/segnum_points_2500/success/pred_3_21.gif,./output/segnum_points_2500/success/gt_3_21.gif
118,0.96519995,./output/segnum_points_2500/success/pred_3_22.gif,./output/segnum_points_2500/success/gt_3_22.gif
119,0.8624,./output/segnum_points_2500/success/pred_3_23.gif,./output/segnum_points_2500/success/gt_3_23.gif
120,0.96999997,./output/segnum_points_2500/success/pred_3_24.gif,./output/segnum_points_2500/success/gt_3_24.gif
121,0.91999996,./output/segnum_points_2500/success/pred_3_25.gif,./output/segnum_points_2500/success/gt_3_25.gif
122,0.9564,./output/segnum_points_2500/success/pred_3_26.gif,./output/segnum_points_2500/success/gt_3_26.gif
123,0.944,./output/segnum_points_2500/success/pred_3_27.gif,./output/segnum_points_2500/success/gt_3_27.gif
124,0.7308,./output/segnum_points_2500/success/pred_3_28.gif,./output/segnum_points_2500/success/gt_3_28.gif
125,0.96959996,./output/segnum_points_2500/success/pred_3_29.gif,./output/segnum_points_2500/success/gt_3_29.gif
126,0.97319996,./output/segnum_points_2500/success/pred_3_30.gif,./output/segnum_points_2500/success/gt_3_30.gif
127,0.9404,./output/segnum_points_2500/success/pred_3_31.gif,./output/segnum_points_2500/success/gt_3_31.gif
128,0.908,./output/segnum_points_2500/success/pred_4_0.gif,./output/segnum_points_2500/success/gt_4_0.gif
129,0.964,./output/segnum_points_2500/success/pred_4_1.gif,./output/segnum_points_2500/success/gt_4_1.gif
130,0.95479995,./output/segnum_points_2500/success/pred_4_2.gif,./output/segnum_points_2500/success/gt_4_2.gif
131,0.9608,./output/segnum_points_2500/success/pred_4_3.gif,./output/segnum_points_2500/success/gt_4_3.gif
132,0.76119995,./output/segnum_points_2500/success/pred_4_4.gif,./output/segnum_points_2500/success/gt_4_4.gif
133,0.98039997,./output/segnum_points_2500/success/pred_4_5.gif,./output/segnum_points_2500/success/gt_4_5.gif
134,0.86359996,./output/segnum_points_2500/success/pred_4_6.gif,./output/segnum_points_2500/success/gt_4_6.gif
135,0.8228,./output/segnum_points_2500/success/pred_4_7.gif,./output/segnum_points_2500/success/gt_4_7.gif
136,0.90959996,./output/segnum_points_2500/success/pred_4_8.gif,./output/segnum_points_2500/success/gt_4_8.gif
137,0.98039997,./output/segnum_points_2500/success/pred_4_9.gif,./output/segnum_points_2500/success/gt_4_9.gif
138,0.9752,./output/segnum_points_2500/success/pred_4_10.gif,./output/segnum_points_2500/success/gt_4_10.gif
139,0.8856,./output/segnum_points_2500/success/pred_4_11.gif,./output/segnum_points_2500/success/gt_4_11.gif
140,0.8932,./output/segnum_points_2500/success/pred_4_12.gif,./output/segnum_points_2500/success/gt_4_12.gif
141,0.98279995,./output/segnum_points_2500/success/pred_4_13.gif,./output/segnum_points_2500/success/gt_4_13.gif
142,0.5748,./output/segnum_points_2500/success/pred_4_14.gif,./output/segnum_points_2500/success/gt_4_14.gif
143,0.8752,./output/segnum_points_2500/success/pred_4_15.gif,./output/segnum_points_2500/success/gt_4_15.gif
144,0.854,./output/segnum_points_2500/success/pred_4_16.gif,./output/segnum_points_2500/success/gt_4_16.gif
145,0.94,./output/segnum_points_2500/success/pred_4_17.gif,./output/segnum_points_2500/success/gt_4_17.gif
146,0.898,./output/segnum_points_2500/success/pred_4_18.gif,./output/segnum_points_2500/success/gt_4_18.gif
147,0.9364,./output/segnum_points_2500/success/pred_4_19.gif,./output/segnum_points_2500/success/gt_4_19.gif
148,0.98039997,./output/segnum_points_2500/success/pred_4_20.gif,./output/segnum_points_2500/success/gt_4_20.gif
149,0.84239995,./output/segnum_points_2500/success/pred_4_21.gif,./output/segnum_points_2500/success/gt_4_21.gif
150,0.97679996,./output/segnum_points_2500/success/pred_4_22.gif,./output/segnum_points_2500/success/gt_4_22.gif
151,0.9252,./output/segnum_points_2500/success/pred_4_23.gif,./output/segnum_points_2500/success/gt_4_23.gif
152,0.9384,./output/segnum_points_2500/success/pred_4_24.gif,./output/segnum_points_2500/success/gt_4_24.gif
153,0.7388,./output/segnum_points_2500/success/pred_4_25.gif,./output/segnum_points_2500/success/gt_4_25.gif
154,0.9352,./output/segnum_points_2500/success/pred_4_26.gif,./output/segnum_points_2500/success/gt_4_26.gif
155,0.904,./output/segnum_points_2500/success/pred_4_27.gif,./output/segnum_points_2500/success/gt_4_27.gif
156,0.8304,./output/segnum_points_2500/success/pred_4_28.gif,./output/segnum_points_2500/success/gt_4_28.gif
157,0.7708,./output/segnum_points_2500/success/pred_4_29.gif,./output/segnum_points_2500/success/gt_4_29.gif
158,0.93359995,./output/segnum_points_2500/success/pred_4_30.gif,./output/segnum_points_2500/success/gt_4_30.gif
159,0.982,./output/segnum_points_2500/success/pred_4_31.gif,./output/segnum_points_2500/success/gt_4_31.gif
160,0.9224,./output/segnum_points_2500/success/pred_5_0.gif,./output/segnum_points_2500/success/gt_5_0.gif
161,0.9424,./output/segnum_points_2500/success/pred_5_1.gif,./output/segnum_points_2500/success/gt_5_1.gif
162,0.98399997,./output/segnum_points_2500/success/pred_5_2.gif,./output/segnum_points_2500/success/gt_5_2.gif
163,0.616,./output/segnum_points_2500/success/pred_5_3.gif,./output/segnum_points_2500/success/gt_5_3.gif
164,0.79399997,./output/segnum_points_2500/success/pred_5_4.gif,./output/segnum_points_2500/success/gt_5_4.gif
165,0.8656,./output/segnum_points_2500/success/pred_5_5.gif,./output/segnum_points_2500/success/gt_5_5.gif
166,0.96239996,./output/segnum_points_2500/success/pred_5_6.gif,./output/segnum_points_2500/success/gt_5_6.gif
167,0.9644,./output/segnum_points_2500/success/pred_5_7.gif,./output/segnum_points_2500/success/gt_5_7.gif
168,0.72279996,./output/segnum_points_2500/success/pred_5_8.gif,./output/segnum_points_2500/success/gt_5_8.gif
169,0.9356,./output/segnum_points_2500/success/pred_5_9.gif,./output/segnum_points_2500/success/gt_5_9.gif
170,0.95839995,./output/segnum_points_2500/success/pred_5_10.gif,./output/segnum_points_2500/success/gt_5_10.gif
171,0.90559995,./output/segnum_points_2500/success/pred_5_11.gif,./output/segnum_points_2500/success/gt_5_11.gif
172,0.982,./output/segnum_points_2500/success/pred_5_12.gif,./output/segnum_points_2500/success/gt_5_12.gif
173,0.946,./output/segnum_points_2500/success/pred_5_13.gif,./output/segnum_points_2500/success/gt_5_13.gif
174,0.798,./output/segnum_points_2500/success/pred_5_14.gif,./output/segnum_points_2500/success/gt_5_14.gif
175,0.8064,./output/segnum_points_2500/success/pred_5_15.gif,./output/segnum_points_2500/success/gt_5_15.gif
176,0.9676,./output/segnum_points_2500/success/pred_5_16.gif,./output/segnum_points_2500/success/gt_5_16.gif
177,0.89599997,./output/segnum_points_2500/success/pred_5_17.gif,./output/segnum_points_2500/success/gt_5_17.gif
178,0.8128,./output/segnum_points_2500/success/pred_5_18.gif,./output/segnum_points_2500/success/gt_5_18.gif
179,0.97999996,./output/segnum_points_2500/success/pred_5_19.gif,./output/segnum_points_2500/success/gt_5_19.gif
180,0.8796,./output/segnum_points_2500/success/pred_5_20.gif,./output/segnum_points_2500/success/gt_5_20.gif
181,0.932,./output/segnum_points_2500/success/pred_5_21.gif,./output/segnum_points_2500/success/gt_5_21.gif
182,0.95479995,./output/segnum_points_2500/success/pred_5_22.gif,./output/segnum_points_2500/success/gt_5_22.gif
183,0.9788,./output/segnum_points_2500/success/pred_5_23.gif,./output/segnum_points_2500/success/gt_5_23.gif
184,0.9816,./output/segnum_points_2500/success/pred_5_24.gif,./output/segnum_points_2500/success/gt_5_24.gif
185,0.9636,./output/segnum_points_2500/success/pred_5_25.gif,./output/segnum_points_2500/success/gt_5_25.gif
186,0.9564,./output/segnum_points_2500/success/pred_5_26.gif,./output/segnum_points_2500/success/gt_5_26.gif
187,0.9496,./output/segnum_points_2500/success/pred_5_27.gif,./output/segnum_points_2500/success/gt_5_27.gif
188,0.96559995,./output/segnum_points_2500/success/pred_5_28.gif,./output/segnum_points_2500/success/gt_5_28.gif
189,0.9816,./output/segnum_points_2500/success/pred_5_29.gif,./output/segnum_points_2500/success/gt_5_29.gif
190,0.89479995,./output/segnum_points_2500/success/pred_5_30.gif,./output/segnum_points_2500/success/gt_5_30.gif
191,0.9712,./output/segnum_points_2500/success/pred_5_31.gif,./output/segnum_points_2500/success/gt_5_31.gif
192,0.9224,./output/segnum_points_2500/success/pred_6_0.gif,./output/segnum_points_2500/success/gt_6_0.gif
193,0.85999995,./output/segnum_points_2500/success/pred_6_1.gif,./output/segnum_points_2500/success/gt_6_1.gif
194,0.95159996,./output/segnum_points_2500/success/pred_6_2.gif,./output/segnum_points_2500/success/gt_6_2.gif
195,0.9744,./output/segnum_points_2500/success/pred_6_3.gif,./output/segnum_points_2500/success/gt_6_3.gif
196,0.89199996,./output/segnum_points_2500/success/pred_6_4.gif,./output/segnum_points_2500/success/gt_6_4.gif
197,0.956,./output/segnum_points_2500/success/pred_6_5.gif,./output/segnum_points_2500/success/gt_6_5.gif
198,0.9044,./output/segnum_points_2500/success/pred_6_6.gif,./output/segnum_points_2500/success/gt_6_6.gif
199,0.90919995,./output/segnum_points_2500/success/pred_6_7.gif,./output/segnum_points_2500/success/gt_6_7.gif
200,0.7592,./output/segnum_points_2500/success/pred_6_8.gif,./output/segnum_points_2500/success/gt_6_8.gif
201,0.9736,./output/segnum_points_2500/success/pred_6_9.gif,./output/segnum_points_2500/success/gt_6_9.gif
202,0.89159995,./output/segnum_points_2500/success/pred_6_10.gif,./output/segnum_points_2500/success/gt_6_10.gif
203,0.9568,./output/segnum_points_2500/success/pred_6_11.gif,./output/segnum_points_2500/success/gt_6_11.gif
204,0.97599995,./output/segnum_points_2500/success/pred_6_12.gif,./output/segnum_points_2500/success/gt_6_12.gif
205,0.85639995,./output/segnum_points_2500/success/pred_6_13.gif,./output/segnum_points_2500/success/gt_6_13.gif
206,0.9184,./output/segnum_points_2500/success/pred_6_14.gif,./output/segnum_points_2500/success/gt_6_14.gif
207,0.98039997,./output/segnum_points_2500/success/pred_6_15.gif,./output/segnum_points_2500/success/gt_6_15.gif
208,0.9704,./output/segnum_points_2500/success/pred_6_16.gif,./output/segnum_points_2500/success/gt_6_16.gif
209,0.9604,./output/segnum_points_2500/success/pred_6_17.gif,./output/segnum_points_2500/success/gt_6_17.gif
210,0.9116,./output/segnum_points_2500/success/pred_6_18.gif,./output/segnum_points_2500/success/gt_6_18.gif
211,0.81799996,./output/segnum_points_2500/success/pred_6_19.gif,./output/segnum_points_2500/success/gt_6_19.gif
212,0.9576,./output/segnum_points_2500/success/pred_6_20.gif,./output/segnum_points_2500/success/gt_6_20.gif
213,0.904,./output/segnum_points_2500/success/pred_6_21.gif,./output/segnum_points_2500/success/gt_6_21.gif
214,0.66999996,./output/segnum_points_2500/success/pred_6_22.gif,./output/segnum_points_2500/success/gt_6_22.gif
215,0.98759997,./output/segnum_points_2500/success/pred_6_23.gif,./output/segnum_points_2500/success/gt_6_23.gif
216,0.9808,./output/segnum_points_2500/success/pred_6_24.gif,./output/segnum_points_2500/success/gt_6_24.gif
217,0.85719997,./output/segnum_points_2500/success/pred_6_25.gif,./output/segnum_points_2500/success/gt_6_25.gif
218,0.8332,./output/segnum_points_2500/success/pred_6_26.gif,./output/segnum_points_2500/success/gt_6_26.gif
219,0.96199995,./output/segnum_points_2500/success/pred_6_27.gif,./output/segnum_points_2500/success/gt_6_27.gif
