Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
83,0.9023,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_19.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_19.gif
84,0.7766,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_20.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_20.gif
85,0.6246,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_21.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_21.gif
86,0.7406,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_22.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_22.gif
87,0.8703,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_23.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_23.gif
88,0.8269,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_24.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_24.gif
89,0.87869996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_25.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_25.gif
90,0.6232,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_26.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_26.gif
91,0.847,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_27.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_27.gif
92,0.8193,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_28.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_28.gif
93,0.53859997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_29.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_29.gif
94,0.8936,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_30.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_30.gif
95,0.6975,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_31.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_31.gif
96,0.5521,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_0.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_0.gif
97,0.777,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_1.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_1.gif
98,0.872,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_2.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_2.gif
99,0.8548,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_3.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_3.gif
100,0.77629995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_4.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_4.gif
101,0.8639,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_5.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_5.gif
102,0.86359996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_6.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_6.gif
103,0.85569996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_7.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_7.gif
104,0.66929996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_8.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_8.gif
105,0.64599997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_9.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_9.gif
106,0.80579996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_10.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_10.gif
107,0.7574,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_11.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_11.gif
108,0.89809996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_12.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_12.gif
109,0.73859996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_13.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_13.gif
110,0.7237,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_14.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_14.gif
111,0.86579996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_15.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_15.gif
112,0.8145,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_16.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_16.gif
113,0.8846,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_17.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_17.gif
114,0.6938,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_18.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_18.gif
115,0.87869996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_19.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_19.gif
116,0.5592,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_20.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_20.gif
117,0.72999996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_21.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_21.gif
118,0.821,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_22.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_22.gif
119,0.71529996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_23.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_23.gif
120,0.9094,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_24.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_24.gif
121,0.77279997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_25.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_25.gif
122,0.539,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_26.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_26.gif
123,0.7144,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_27.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_27.gif
124,0.68039995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_28.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_28.gif
125,0.7457,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_29.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_29.gif
126,0.84099996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_3_30.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_3_30.gif
