Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
145,0.20349999,./output/segRotationX_150.0/fail/pred_4_17.gif,./output/segRotationX_150.0/fail/gt_4_17.gif
146,0.2918,./output/segRotationX_150.0/fail/pred_4_18.gif,./output/segRotationX_150.0/fail/gt_4_18.gif
147,0.3816,./output/segRotationX_150.0/fail/pred_4_19.gif,./output/segRotationX_150.0/fail/gt_4_19.gif
148,0.23079999,./output/segRotationX_150.0/fail/pred_4_20.gif,./output/segRotationX_150.0/fail/gt_4_20.gif
149,0.1478,./output/segRotationX_150.0/fail/pred_4_21.gif,./output/segRotationX_150.0/fail/gt_4_21.gif
150,0.1677,./output/segRotationX_150.0/fail/pred_4_22.gif,./output/segRotationX_150.0/fail/gt_4_22.gif
151,0.3162,./output/segRotationX_150.0/fail/pred_4_23.gif,./output/segRotationX_150.0/fail/gt_4_23.gif
152,0.2922,./output/segRotationX_150.0/fail/pred_4_24.gif,./output/segRotationX_150.0/fail/gt_4_24.gif
153,0.0727,./output/segRotationX_150.0/fail/pred_4_25.gif,./output/segRotationX_150.0/fail/gt_4_25.gif
154,0.1784,./output/segRotationX_150.0/fail/pred_4_26.gif,./output/segRotationX_150.0/fail/gt_4_26.gif
155,0.26999998,./output/segRotationX_150.0/fail/pred_4_27.gif,./output/segRotationX_150.0/fail/gt_4_27.gif
156,0.28239998,./output/segRotationX_150.0/fail/pred_4_28.gif,./output/segRotationX_150.0/fail/gt_4_28.gif
157,0.1651,./output/segRotationX_150.0/fail/pred_4_29.gif,./output/segRotationX_150.0/fail/gt_4_29.gif
158,0.2748,./output/segRotationX_150.0/fail/pred_4_30.gif,./output/segRotationX_150.0/fail/gt_4_30.gif
159,0.2093,./output/segRotationX_150.0/fail/pred_4_31.gif,./output/segRotationX_150.0/fail/gt_4_31.gif
160,0.15519999,./output/segRotationX_150.0/fail/pred_5_0.gif,./output/segRotationX_150.0/fail/gt_5_0.gif
161,0.1309,./output/segRotationX_150.0/fail/pred_5_1.gif,./output/segRotationX_150.0/fail/gt_5_1.gif
162,0.0954,./output/segRotationX_150.0/fail/pred_5_2.gif,./output/segRotationX_150.0/fail/gt_5_2.gif
163,0.19659999,./output/segRotationX_150.0/fail/pred_5_3.gif,./output/segRotationX_150.0/fail/gt_5_3.gif
164,0.23439999,./output/segRotationX_150.0/fail/pred_5_4.gif,./output/segRotationX_150.0/fail/gt_5_4.gif
165,0.37719998,./output/segRotationX_150.0/fail/pred_5_5.gif,./output/segRotationX_150.0/fail/gt_5_5.gif
166,0.1732,./output/segRotationX_150.0/fail/pred_5_6.gif,./output/segRotationX_150.0/fail/gt_5_6.gif
167,0.1881,./output/segRotationX_150.0/fail/pred_5_7.gif,./output/segRotationX_150.0/fail/gt_5_7.gif
168,0.1665,./output/segRotationX_150.0/fail/pred_5_8.gif,./output/segRotationX_150.0/fail/gt_5_8.gif
169,0.20199999,./output/segRotationX_150.0/fail/pred_5_9.gif,./output/segRotationX_150.0/fail/gt_5_9.gif
170,0.1836,./output/segRotationX_150.0/fail/pred_5_10.gif,./output/segRotationX_150.0/fail/gt_5_10.gif
171,0.2499,./output/segRotationX_150.0/fail/pred_5_11.gif,./output/segRotationX_150.0/fail/gt_5_11.gif
172,0.1365,./output/segRotationX_150.0/fail/pred_5_12.gif,./output/segRotationX_150.0/fail/gt_5_12.gif
173,0.2922,./output/segRotationX_150.0/fail/pred_5_13.gif,./output/segRotationX_150.0/fail/gt_5_13.gif
174,0.23259999,./output/segRotationX_150.0/fail/pred_5_14.gif,./output/segRotationX_150.0/fail/gt_5_14.gif
175,0.2392,./output/segRotationX_150.0/fail/pred_5_15.gif,./output/segRotationX_150.0/fail/gt_5_15.gif
176,0.20439999,./output/segRotationX_150.0/fail/pred_5_16.gif,./output/segRotationX_150.0/fail/gt_5_16.gif
177,0.363,./output/segRotationX_150.0/fail/pred_5_17.gif,./output/segRotationX_150.0/fail/gt_5_17.gif
178,0.1872,./output/segRotationX_150.0/fail/pred_5_18.gif,./output/segRotationX_150.0/fail/gt_5_18.gif
179,0.17999999,./output/segRotationX_150.0/fail/pred_5_19.gif,./output/segRotationX_150.0/fail/gt_5_19.gif
180,0.2435,./output/segRotationX_150.0/fail/pred_5_20.gif,./output/segRotationX_150.0/fail/gt_5_20.gif
